listing_id,is_hidden,positive_rate,price_clean,predicted_price,discount_pct,in_test_set
1383414625511518368,1,1.0,110.0,163.11910887664007,0.32564614435707684,1
902823878917985099,1,0.875,125.0,185.07314189702765,0.32459135497062874,1
999390727984277310,1,0.8333333333333334,104.0,152.86851709496895,0.31967679168765395,1
1482721839884109583,1,1.0,103.0,151.36071706188477,0.31950639505831746,1
1482738764353457717,1,1.0,103.0,151.36071706188477,0.31950639505831746,1
1100667682553437646,1,0.8,130.0,191.0250605614952,0.31946101931400717,1
1206457638633449795,1,1.0,74.0,108.15924772437552,0.315823643775928,1
870055427412858423,1,1.0,96.0,139.99529444437854,0.31426266589166174,1
653406216034590013,1,0.7857142857142857,127.0,185.07314189702765,0.3137848166501589,1
862902087123022445,1,0.875,127.0,185.07314189702765,0.3137848166501589,1
823771610665354655,1,0.9,104.0,151.36071706188477,0.3128996610297574,1
621684423692558798,1,1.0,104.0,151.36071706188477,0.3128996610297574,1
21087294,1,0.7647058823529411,104.0,151.36071706188477,0.3128996610297574,1
898309867231267465,1,0.8,202.0,292.6348117624253,0.30971985600949925,1
954760,1,0.8,55.0,79.60639614400898,0.30910074235110074,1
950801360034724494,1,1.0,128.0,185.07314189702765,0.30838154748992386,1
1094323149123754055,1,0.8,75.0,108.22027130797224,0.30696902628745315,1
36174501,1,1.0,35.0,50.47903430471698,0.3066428373268336,1
19850172,1,1.0,203.0,292.6348117624253,0.3063026275739027,1
4821276,1,0.8125,105.0,151.36071706188477,0.3062929270011975,1
668634222751306192,1,0.8,133.0,191.0250605614952,0.30375627360586877,1
15642810,1,0.7777777777777778,129.0,185.07314189702765,0.30297827832968893,1
1028192351601000605,1,1.0,129.0,185.07314189702765,0.30297827832968893,1
53393286,1,0.8571428571428571,204.0,292.6348117624253,0.30288539913830614,1
1141931697860233627,1,1.0,68.0,97.26127079026632,0.30085223596723476,1
710696534114088753,1,1.0,70.0,99.98085906052208,0.2998659877724552,1
4517304,1,1.0,205.0,292.6348117624253,0.2994681707027096,1
50693704,1,0.7647058823529411,130.0,185.07314189702765,0.2975750091694539,1
2324446,1,1.0,458.0,651.8663957081915,0.2974020397194641,1
971651994785005033,1,1.0,149.0,211.77452984288053,0.2964215285447883,1
568072849084424724,1,1.0,182.0,258.4278547326671,0.2957415515898181,1
14225777,1,0.8333333333333334,107.0,151.36071706188477,0.2930794589440774,1
1472287909690191284,1,0.8333333333333334,107.0,151.36071706188477,0.2930794589440774,1
45446289,1,0.8333333333333334,99.0,139.99529444437854,0.29283337420077615,1
1297666200504225715,1,1.0,207.0,292.6348117624253,0.2926337138315166,1
1173206218781016885,1,1.0,95.0,133.91828250871885,0.2906121687020967,1
1431138131735665143,1,1.0,77.0,108.46302581113088,0.2900806572178629,1
854254845227377070,1,1.0,61.0,85.68479995651496,0.288088435393938,1
1127965315494074515,1,1.0,50.0,70.22695045694232,0.2880226227300573,1
1463571710231197242,1,1.0,61.0,85.2789877146579,0.2847007025446291,1
1157765678775412092,1,1.0,171.0,238.96566548686937,0.2844160283377778,1
622963894067659272,1,1.0,72.0,100.51181088985776,0.28366627401730327,1
1300543763144322111,1,1.0,96.0,133.91828250871885,0.28314492837264504,1
1432044544917851958,1,1.0,117.0,163.11910887664007,0.2827327171798,1
10245738,1,1.0,210.0,292.6348117624253,0.28238202852472694,1
19694723,1,1.0,130.0,181.0722717808668,0.282054625363481,1
772474842072707848,1,1.0,133.0,185.07314189702765,0.281365201688749,1
1355185890621068145,1,1.0,53.0,73.63733051816416,0.2802563641694418,1
1150079054188357209,1,1.0,109.0,151.36071706188477,0.2798659908869573,1
1155683144696836876,1,1.0,109.0,151.26336225968743,0.27940250453464144,1
51514455,1,0.8,101.0,139.99529444437854,0.27854717974018584,1
586091100053347955,1,0.8461538461538461,101.0,139.99529444437854,0.27854717974018584,1
834591742244544498,1,1.0,134.0,185.07314189702765,0.2759619325285141,1
1065752119368179686,1,1.0,134.0,185.07314189702765,0.2759619325285141,1
1324741494619975101,1,1.0,97.0,133.91828250871885,0.2756776880431935,1
1423989864751999032,1,0.8333333333333334,110.0,151.36071706188477,0.27325925685839736,1
613807752133011695,1,1.0,110.0,151.36071706188477,0.27325925685839736,1
53944852,1,1.0,110.0,151.36071706188477,0.27325925685839736,1
1400070721969753652,1,1.0,154.0,211.77452984288053,0.2728115127241436,1
837623912072743150,1,0.8333333333333334,213.0,292.6348117624253,0.2721303432179373,1
851499644515502995,1,0.8888888888888888,102.0,139.99529444437854,0.27140408250989057,1
53356045,1,0.7777777777777778,102.0,139.99529444437854,0.27140408250989057,1
9081632,1,1.0,128.0,175.4137831602825,0.27029679370724624,1
557148665458224785,1,1.0,79.0,108.15924772437552,0.2695955115986258,1
909167169600486198,1,1.0,77.0,105.17092528053756,0.26785849040876264,1
40208447,1,1.0,84.0,114.37667892943982,0.26558455109698986,1
878212289937693646,1,1.0,136.0,185.07314189702765,0.2651553942080441,1
21811,1,1.0,136.0,185.07314189702765,0.2651553942080441,1
1369109476121257013,1,1.0,103.0,139.99529444437854,0.2642609852795954,1
29019775,1,1.0,216.0,292.6348117624253,0.2618786579111477,1
1028253437905353146,1,1.0,66.0,89.3001130168078,0.2609191884496531,1
7448364,1,0.7647058823529411,80.0,108.15924772437552,0.2603498851631654,1
1369627115925144872,1,1.0,112.0,151.36071706188477,0.26004578880127727,1
870312543850540028,1,1.0,112.0,151.36071706188477,0.26004578880127727,1
